case_index,impl,mean_ms,median_ms,min_ms,max_ms,stdev_ms
750,reference,1.1768943630158901,1.0729152709245682,0.6900709122419357,1.9773710519075394,0.45500830757556926
751,reference,0.7140782661736012,0.7137497887015343,0.4905499517917633,1.069989986717701,0.2087711061272922
752,reference,0.9298013523221016,0.7769954390823841,0.5937609821557999,1.6898410394787788,0.4111969653119839
753,reference,1.2732947245240211,1.2405961751937866,0.9361598640680313,1.8463712185621262,0.3240252446235293
754,reference,1.1282922700047493,1.1434899643063545,0.8156308904290199,1.6128811985254288,0.23204832010801277
755,reference,0.9156974963843822,0.781260896474123,0.47339126467704773,1.5776511281728745,0.3787386526126381
756,reference,1.66417071595788,1.1390550062060356,0.7604900747537613,6.335272453725338,1.6678703354039648
757,reference,1.7687967047095299,1.1371956206858158,0.8755102753639221,4.575051367282867,1.4359756600891005
758,reference,0.92804916203022,0.8153398521244526,0.7937010377645493,1.4033801853656769,0.20492175895781845
759,reference,0.6336133927106857,0.5583604797720909,0.5021002143621445,1.0064700618386269,0.1550011315261437
760,reference,1.12489340826869,1.0304753668606281,0.7969001308083534,1.8326109275221825,0.3728064927806568
761,reference,1.1790287680923939,0.8144257590174675,0.40767062455415726,3.7767821922898293,1.0466036346658858
762,reference,0.6776762194931507,0.6464608013629913,0.624549575150013,0.8051404729485512,0.06819863134958026
763,reference,0.6046130321919918,0.5884799174964428,0.5007907748222351,0.7746107876300812,0.09266612413034486
764,reference,0.80061424523592,0.7150750607252121,0.6512803956866264,1.180250197649002,0.16714195039379517
765,reference,1.733073778450489,0.6712004542350769,0.57257991284132,6.225232034921646,2.1533341784316478
766,reference,0.9299507364630699,0.7758261635899544,0.6449799984693527,1.5375008806586266,0.33303714863603734
767,reference,1.1583692394196987,0.7293298840522766,0.4537506029009819,5.405171774327755,1.4961686260402736
768,reference,1.3464413583278656,1.1278805322945118,0.9264498949050903,2.410321496427059,0.5090759167531556
769,reference,0.822096224874258,0.7060854695737362,0.5981102585792542,1.2208307161927223,0.22030543697823105
770,reference,1.0989943519234657,0.8296100422739983,0.6431099027395248,3.3496813848614693,0.8094143078539596
771,reference,0.35560717806220055,0.3523952327668667,0.347210094332695,0.38769934326410294,0.012065635986065503
772,reference,0.811944343149662,0.7407302036881447,0.6889710202813148,1.287710852921009,0.183342598180786
773,reference,1.564545463770628,0.5397498607635498,0.4536295309662819,5.933802574872971,1.810427585641776
774,reference,1.5463967807590961,1.2458204291760921,0.8815303444862366,4.166602157056332,0.9910871344435547
775,reference,0.9827385656535625,0.5380255170166492,0.4755901172757149,3.24283167719841,0.9510862370301927
776,reference,2.0535980351269245,1.554915215820074,0.7443614304065704,4.885983653366566,1.4109381789227173
777,reference,0.6544615142047405,0.6211954168975353,0.4851901903748512,1.2163305655121803,0.2108281833757627
778,reference,1.127922348678112,0.7066251710057259,0.6785597652196884,3.8607921451330185,0.9819616000624827
779,reference,2.4296161718666553,1.6698762774467468,0.6855102255940437,5.854723043739796,2.0086349705123046
780,reference,1.1035814881324768,0.9811650961637497,0.7785996422171593,1.8556108698248863,0.3366259624630993
781,reference,0.6738984026014805,0.7009557448327541,0.49611087888479233,0.7872199639678001,0.09487236322493327
782,reference,0.7938476279377937,0.8074706420302391,0.7266011089086533,0.9120004251599312,0.05581117537920142
783,reference,1.4332336373627186,1.3000802136957645,0.8016405627131462,2.4237511679530144,0.6294250379116545
784,reference,1.1222396045923233,0.7258057594299316,0.6762808188796043,2.2755013778805733,0.6364958046336512
785,reference,1.5851767733693123,1.2037153355777264,0.6709098815917969,3.5090819001197815,0.9163425749391209
786,reference,1.2298407033085823,0.9862254373729229,0.8225506171584129,2.1545011550188065,0.497441436191868
787,reference,1.9981778226792812,0.9928648360073566,0.6162505596876144,7.247953675687313,2.1528628503147678
788,reference,1.0275926440954208,0.8791456930339336,0.7180701941251755,2.1434715017676353,0.4221176788303665
789,reference,0.6291352212429047,0.4508849233388901,0.4005599766969681,2.083241008222103,0.5146510098661524
790,reference,1.8380497582256794,0.7444205693900585,0.685960054397583,11.400154791772366,3.361433796261554
791,reference,0.37360815331339836,0.3694850020110607,0.34158024936914444,0.4509296268224716,0.029419134533478983
792,reference,1.168080698698759,1.1299056932330132,0.8487198501825333,1.5701111406087875,0.27850970728918134
793,reference,0.8980994112789631,0.6256201304495335,0.5391305312514305,2.4780211970210075,0.6517847536069286
794,reference,0.9842174127697945,0.8043954148888588,0.741870142519474,1.6119899228215218,0.31891767659114095
795,reference,1.1598045006394386,0.8577811531722546,0.6552999839186668,2.0064599812030792,0.5267640699015966
796,reference,1.0051865130662918,0.7613296620547771,0.707610510289669,1.7458610236644745,0.3987425944848754
797,reference,1.1552545242011547,0.6624097004532814,0.4295697435736656,4.813302308320999,1.326418861902635
