case_index,reference_mean_ms,reference_median_ms,reference_min_ms,reference_max_ms,reference_stdev_ms,tilelang_mean_ms,tilelang_median_ms,tilelang_min_ms,tilelang_max_ms,tilelang_stdev_ms,ascendc_mean_ms,ascendc_median_ms,ascendc_min_ms,ascendc_max_ms,ascendc_stdev_ms,ascendc_vs_ref_speedup,tilelang_vs_ref_speedup
13,1.7711557447910309,0.8847508579492569,0.7752096280455589,7.233054377138615,2.0682450438744833,,,,,,2.841065265238285,2.434106543660164,2.3786714300513268,5.926522426307201,1.094471515919999,0.623,
14,9.781190566718578,10.193249676376581,5.602313205599785,14.54501785337925,2.611437080896327,,,,,,1.818263903260231,1.7847712151706219,1.7163604497909546,2.076570875942707,0.10297589525080574,5.379,
15,13.052040059119463,12.815346010029316,10.733194649219513,16.689537093043327,2.113909185181937,,,,,,2.276120148599148,2.2808006033301353,2.1043410524725914,2.428562380373478,0.12754324639349493,5.734,
16,15.610203240066767,16.287907492369413,10.754195041954517,19.33351904153824,3.042553743229176,,,,,,2.5007071904838085,2.5117662735283375,2.446770668029785,2.5475220754742622,0.03951440807007658,6.242,
17,13.106714189052582,12.23370572552085,7.701704278588295,21.60533983260393,3.7840681857738385,,,,,,0.5996841937303543,0.5922801792621613,0.5147503688931465,0.7177712395787239,0.07168854199106972,21.856,
18,1.3680855743587017,1.3018311001360416,1.1704405769705772,1.726279966533184,0.18287768337396149,,,,,,2.5605063885450363,2.4282457306981087,2.3626117035746574,3.424951806664467,0.3202597819370207,0.534,
19,0.8853782899677753,0.5204053595662117,0.4034796729683876,1.9422201439738274,0.6655233905967266,,,,,,0.611727312207222,0.6094407290220261,0.596330501139164,0.6328709423542023,0.011545499140350518,1.447,
20,15.184890106320381,14.198672026395798,8.75182542949915,22.03368954360485,4.765486327655164,,,,,,1.8503638915717602,1.8220008350908756,1.782851293683052,2.0551206544041634,0.08870819106388524,8.206,
21,9.928582701832056,9.309310000389814,5.309782922267914,19.015219062566757,3.7707521153365575,,,,,,1.4726627618074417,1.4140852726995945,1.3807602226734161,1.9483612850308418,0.1713828037766825,6.742,
22,8.537311013787985,7.91163882240653,6.1499737203121185,10.833445936441422,1.7570619541898425,,,,,,2.3088653571903706,2.292006276547909,2.224711701273918,2.587500959634781,0.10408126979626517,3.698,
23,11.130762100219727,10.568709578365088,7.146522402763367,17.65571814030409,3.7749885550376017,,,,,,1.1822127737104893,1.1541512794792652,1.1251401156187057,1.3936599716544151,0.08141468170846368,9.415,
24,0.8927023969590664,0.8198050782084465,0.7376214489340782,1.5186900272965431,0.23611193233003971,,,,,,0.9709774516522884,0.9271958842873573,0.9181294590234756,1.1489512398838997,0.08198190311548176,0.919,
25,1.615473534911871,1.1244602501392365,1.0681906715035439,4.047431983053684,1.0176814907094458,,,,,,2.3831640370190144,2.2936658933758736,2.2508110851049423,3.104572184383869,0.2583049926422468,0.678,
26,11.237703263759613,11.578654870390892,8.900564163923264,14.1504667699337,1.6279885776814536,,,,,,0.8891534060239792,0.6310297176241875,0.5943197757005692,2.0128805190324783,0.5060782691890755,12.639,
27,13.135758973658085,12.986841145902872,7.860593497753143,22.926130332052708,4.635510114980913,,,,,,0.682931300252676,0.5645048804581165,0.5385810509324074,1.292460598051548,0.250186640763358,19.234,
28,10.728143993765116,10.836060624569654,7.290412671864033,13.889195397496223,2.003875768704654,,,,,,0.8352835662662983,0.8041649125516415,0.7876111194491386,1.0630898177623749,0.0822985834676171,12.844,
29,13.287315145134926,12.607315089553595,8.752483874559402,25.310342200100422,4.9334417785262366,,,,,,2.870314382016659,2.6380764320492744,2.5729117915034294,4.51390165835619,0.5962136043396554,4.629,
30,2.2235111333429813,1.5358207747340202,1.2550512328743935,6.6974833607673645,1.664133383093986,,,,,,2.3584180511534214,2.218306064605713,2.1681711077690125,3.4949909895658493,0.40672142450304,0.943,
31,0.7929874584078789,0.7947105914354324,0.7715607061982155,0.8123395964503288,0.014048263316423669,,,,,,1.1912551708519459,1.1164001189172268,1.0923007503151894,1.5803808346390724,0.16157413673992613,0.666,
32,15.514477156102657,16.20484236627817,8.3812540397048,23.278971202671528,5.0461373298595,,,,,,2.23490996286273,2.233935985714197,2.1936213597655296,2.2611217573285103,0.0191358945425267,6.942,
33,10.773398075252771,10.938075371086597,7.5561124831438065,14.37777653336525,2.216129861253414,,,,,,1.2700464576482773,0.9912555105984211,0.9539807215332985,2.6301806792616844,0.574623844654448,8.483,
34,10.88613998144865,10.08598506450653,7.297602482140064,16.277858056128025,3.1168642025213846,,,,,,2.206855919212103,1.6000359319150448,1.564839854836464,7.7280523255467415,1.9400460096369259,4.933,
35,10.933864116668701,9.357829112559557,7.951334118843079,20.65762970596552,3.8192744206054754,,,,,,1.6342698596417904,1.6186153516173363,1.6047805547714233,1.68503075838089,0.031480770044646014,6.690,
36,2.2616220638155937,1.598081085830927,1.5100911259651184,5.809352733194828,1.4867336429125537,,,,,,2.745360415428877,2.6002819649875164,2.5342414155602455,4.115141928195953,0.48182876201855374,0.824,
37,1.0537574999034405,1.015335787087679,0.9405901655554771,1.2729903683066368,0.11696573023763164,,,,,,1.5439226292073727,1.4843358658254147,1.4610495418310165,2.129080705344677,0.20604136829536318,0.683,
38,10.429478995501995,10.333504993468523,7.493963465094566,14.216096140444279,2.129077427117278,,,,,,1.4790785498917103,1.4678705483675003,1.4523910358548164,1.5287594869732857,0.029689857483120648,7.051,
39,9.476328361779451,9.644828736782074,6.993812508881092,11.378115974366665,1.6755891615355343,,,,,,1.1324195191264153,1.1227400973439217,1.1067800223827362,1.2214109301567078,0.03368434862139015,8.368,
40,9.874283522367477,9.3533038161695,7.634674198925495,16.053677536547184,2.4852185178172927,,,,,,2.079529967159033,2.0717857405543327,2.0353812724351883,2.16866098344326,0.0396390025969578,4.748,
41,8.814352005720139,9.116814006119967,6.120622158050537,12.842976488173008,2.107964693678608,,,,,,1.0126914829015732,0.7338258437812328,0.7192902266979218,2.176361158490181,0.5864824395223746,8.704,
42,1.4738097786903381,1.2955856509506702,1.1648917570710182,3.0085602775216103,0.5466049600082848,,,,,,1.6586079262197018,1.4858460053801537,1.453649252653122,3.231932409107685,0.5532287453690358,0.889,
43,1.1214544996619225,1.1539808474481106,0.9351503103971481,1.5148194506764412,0.17344786756833466,,,,,,2.3652300238609314,1.4343662187457085,1.4005312696099281,7.416782900691032,1.941435251274661,0.474,
44,8.707810007035732,8.956873789429665,4.980242811143398,12.556985020637512,2.5478797944788356,,,,,,1.029390376061201,1.0272804647684097,1.0034795850515366,1.0713199153542519,0.021240319208385712,8.459,
45,8.288733847439289,8.310433942824602,6.335212849080563,10.219334624707699,1.3714326274679105,,,,,,0.8968754671514034,0.8820006623864174,0.8588414639234543,1.051129773259163,0.056250188974520644,9.242,
46,10.657823272049427,10.484715458005667,7.518653757870197,15.422707423567772,2.063779584995036,,,,,,2.390796970576048,2.2061606869101524,2.1642716601490974,3.556821495294571,0.4435811673358458,4.458,
47,12.198994774371386,11.779165361076593,9.298695251345634,15.386217273771763,2.4492635131540306,,,,,,1.3596246019005775,1.3621761463582516,1.3261698186397552,1.3740891590714455,0.01270355142297761,8.972,
48,2.025892771780491,1.265424769371748,1.0638898238539696,5.5308230221271515,1.6254580928966411,,,,,,1.4315546490252018,1.4335354790091515,1.397380605340004,1.4628292992711067,0.023581077234898343,1.415,
49,2.0513568073511124,1.1713155545294285,0.902930274605751,7.18077365309,1.9713484261034553,,,,,,2.4868061766028404,1.3379608280956745,1.306041143834591,8.09890404343605,2.4870403754351966,0.825,
50,11.149309203028679,10.887695476412773,6.876673549413681,16.240197233855724,2.998094868062006,,,,,,1.390161644667387,1.3875695876777172,1.3539111241698265,1.4392510056495667,0.02852650294747482,8.020,
51,10.940862074494362,9.729774668812752,7.975864224135876,19.303109496831894,3.5379649824891217,,,,,,1.8314778804779053,1.6178800724446774,1.5812208876013756,3.7779221311211586,0.6841119771266463,5.974,
52,9.915125276893377,9.534604381769896,8.39182361960411,13.307755813002586,1.644944451945953,,,,,,2.472873218357563,2.235031221061945,2.1194908767938614,4.365371540188789,0.6773667058193721,4.010,
53,8.105404861271381,7.781703490763903,3.824192099273205,12.531006708741188,2.7278849249506156,,,,,,1.2829655781388283,1.2804055586457253,1.2684296816587448,1.2985803186893463,0.009792652411994018,6.318,
54,2.667076326906681,1.5164809301495552,1.3630213215947151,7.065652869641781,2.2633270959771488,,,,,,1.9168070517480373,1.8796911463141441,1.8316907808184624,2.0440807566046715,0.07956578577974557,1.391,
55,2.9698883183300495,1.5302607789635658,1.0402603074908257,8.05729441344738,2.83310087889293,,,,,,1.5141884796321392,1.5171058475971222,1.4499099925160408,1.568799838423729,0.03398739271760754,1.961,
56,9.69533147290349,9.120684582740068,5.795353092253208,16.096088103950024,3.505815969735762,,,,,,1.372812781482935,1.2376410886645317,1.205161213874817,2.078831195831299,0.26936141636189403,7.062,
57,8.86680232360959,8.7169143371284,7.431073114275932,10.851395316421986,1.1062718096405126,,,,,,1.7415487207472324,1.3968958519399166,1.3516312465071678,2.6951907202601433,0.5479592052326323,5.091,
58,9.320114366710186,8.908294141292572,5.894203670322895,13.51084653288126,2.0329220319162453,,,,,,0.9317715652287006,0.9242859669029713,0.9109508246183395,0.9730905294418335,0.02160898924898382,10.003,
59,11.752929352223873,10.922859888523817,9.955005720257759,19.298618659377098,2.7234755209008368,,,,,,2.7191362343728542,2.6954617351293564,2.626940608024597,2.9797106981277466,0.09777157190139607,4.322,
60,2.258274983614683,1.852761022746563,1.6727913171052933,4.335291683673859,0.9088671429617153,,,,,,2.336728014051914,2.3363055661320686,2.3040715605020523,2.3792004212737083,0.023870352261123225,0.966,
61,0.5688340403139591,0.5897153168916702,0.5112597718834877,0.6178095936775208,0.04358564983554182,,,,,,0.7919782772660255,0.6902506574988365,0.6551593542098999,1.5266304835677147,0.26711104315931633,0.718,
62,10.669644176959991,10.019615292549133,8.271404542028904,13.149665668606758,1.8404210924204054,,,,,,2.0724150352180004,2.0677312277257442,2.0329011604189873,2.130221575498581,0.026769755530227583,5.148,
63,11.611077468842268,11.363840196281672,7.047243416309357,15.871127136051655,2.771882877913333,,,,,,1.7235467210412025,1.727720256894827,1.6982704401016235,1.7454614862799644,0.01740678565226994,6.737,
64,12.343675829470158,12.00032141059637,8.931194432079792,15.691096894443035,2.3444914017231273,,,,,,1.5924437902867794,1.5363260172307491,1.5221592038869858,2.072080969810486,0.1692530070135726,7.751,
65,11.033207178115845,10.475839488208294,9.153514169156551,13.745656237006187,1.6423059206027462,,,,,,1.6599616967141628,1.551276072859764,1.5247203409671783,2.5450624525547028,0.3136753257950352,6.647,
66,1.4374797232449055,1.1926712468266487,1.0523293167352676,3.878301940858364,0.859880875954651,,,,,,1.000567339360714,0.9967098012566566,0.9848810732364655,1.0213898494839668,0.011622670551630035,1.437,
67,2.3673619143664837,1.9609755836427212,1.634540967643261,4.055561497807503,0.8944579641455196,,,,,,2.085631899535656,2.0349156111478806,2.0053209736943245,2.5882413610816,0.17733462761540167,1.135,
68,11.146974097937346,10.619424749165773,9.865953586995602,14.596186578273773,1.4360815621261112,,,,,,1.8112658523023129,1.803035382181406,1.789291389286518,1.8367310985922813,0.01929234038908121,6.154,
69,10.152183845639229,9.979299269616604,6.960352882742882,13.77754658460617,2.022286425656517,,,,,,0.602028239518404,0.5974802188575268,0.5870508030056953,0.6397608667612076,0.01593927500921233,16.863,
70,8.927615359425545,8.634834550321102,6.320172920823097,11.789095588028431,2.2013290007287045,,,,,,0.6365551613271236,0.6361454725265503,0.6187306717038155,0.6652800366282463,0.01225581091832689,14.025,
71,9.13246227428317,8.844743948429823,6.279492750763893,12.277795001864433,2.133919492537949,,,,,,2.231008931994438,2.217995934188366,2.1471111103892326,2.4184510111808777,0.0774620252178229,4.093,
72,0.8127432316541672,0.813730526715517,0.7612202316522598,0.8477400988340378,0.02986594010035512,,,,,,0.6944523192942142,0.6945757195353508,0.6885705515742302,0.6995601579546928,0.003715622039272696,1.170,
73,1.524775754660368,1.0571856983006,0.903761014342308,4.854491911828518,1.227625963862865,,,,,,0.9950934909284115,0.9608999826014042,0.9379303082823753,1.2441910803318024,0.0926372227198326,1.532,
74,8.0907778814435,7.840483915060759,6.808414123952389,10.900136083364487,1.2648907704871115,,,,,,2.5502273812890053,2.222561277449131,2.1757110953330994,5.592473782598972,1.0691182166752278,3.173,
75,7.52736134454608,7.629169151186943,4.9107614904642105,9.917844086885452,1.6108947395884305,,,,,,0.9525985457003117,0.9165261872112751,0.8983798325061798,1.2572603300213814,0.10889459154846755,7.902,
76,8.610396180301905,8.855364751070738,6.781373172998428,10.488214902579784,1.1752020829600454,,,,,,1.935958955436945,1.693720929324627,1.676199957728386,3.97587101906538,0.7178196116585077,4.448,
77,10.5175806209445,9.758009109646082,8.502963930368423,13.10686580836773,1.5358491363890054,,,,,,2.753692213445902,2.1384707652032375,2.0730793476104736,8.270854130387306,1.9391086436789473,3.819,
78,4.163911938667297,2.777665853500366,2.0746709778904915,8.72152391821146,2.3488351406936028,,,,,,3.2228725031018257,2.5275475345551968,2.4529611691832542,7.300202734768391,1.609039583162839,1.292,
79,0.635750312358141,0.6032553501427174,0.5842708051204681,0.8864905685186386,0.0912931871452825,,,,,,0.6506133824586868,0.6540152244269848,0.6333412602543831,0.6628502160310745,0.010555037048847207,0.977,
80,7.524564582854509,7.549443747848272,4.069101996719837,11.195825412869453,1.9991352610706452,,,,,,0.7705564610660076,0.7652305066585541,0.7543005049228668,0.8064005523920059,0.017386969811097244,9.765,
81,10.147163830697536,10.271719191223383,9.08984337002039,11.659976094961166,0.777112532478953,,,,,,3.0092094093561172,2.827771008014679,2.644200809299946,5.151762627065182,0.7583053237261203,3.372,
82,9.536692686378956,9.547860361635685,7.010642439126968,12.117885984480381,1.3001715962659761,,,,,,1.5773207880556583,1.5727262943983078,1.5565399080514908,1.6104215756058693,0.01618984047560072,6.046,
83,11.99802365154028,12.18435075134039,7.933664135634899,17.388378269970417,2.6653519829931924,,,,,,2.8442653827369213,2.52344598993659,2.492321655154228,5.56070264428854,0.9562945594144122,4.218,
84,3.375747427344322,2.6355208829045296,2.1580904722213745,5.652673542499542,1.275903531459952,,,,,,2.6584303937852383,2.364911139011383,2.3045511916279793,4.91971243172884,0.8044746538581831,1.270,
85,1.0377115570008755,1.0236497037112713,0.949210487306118,1.179761253297329,0.08130775215279126,,,,,,1.9701538607478142,1.1049904860556126,1.0854806751012802,4.376302473247051,1.4276398350671697,0.527,
86,11.975941527634859,11.71698048710823,8.743314072489738,16.1749180406332,2.5925687072727035,,,,,,2.77967331930995,2.4164258502423763,2.3597609251737595,4.675691947340965,0.8137753536053831,4.308,
87,9.113092068582773,9.254914242774248,7.755334489047527,10.336244478821754,0.7261953756709002,,,,,,2.144584059715271,2.0694108679890633,2.0186807960271835,2.821671776473522,0.24214101089992757,4.249,
88,9.06953327357769,9.294724557548761,6.490422412753105,9.749584831297398,0.9384484814412177,,,,,,0.7994704879820347,0.7937401533126831,0.7786601781845093,0.8352315053343773,0.02100779624295964,11.344,
89,9.21423127874732,8.743468672037125,4.6578021720051765,12.981986626982689,2.6020539979454838,,,,,,1.4221635647118092,1.124231144785881,1.111440360546112,4.1113924235105515,0.9449269302186125,6.479,
90,0.7433704100549221,0.7386906072497368,0.6571412086486816,0.806179828941822,0.04927746028059271,,,,,,0.4760163836181164,0.4774155095219612,0.4616910591721535,0.48435013741254807,0.006089953566495504,1.562,
91,0.8936183527112007,0.9054150432348251,0.7973304018378258,1.0320311412215233,0.0777765715941445,,,,,,0.8138243108987808,0.8142651058733463,0.8057504892349243,0.8248398080468178,0.005760680756741607,1.098,
92,9.34070348739624,8.409504313021898,6.380543112754822,13.596996665000916,2.5962510846897993,,,,,,0.6681732833385468,0.6617000326514244,0.6480608135461807,0.6915302947163582,0.014272359738286116,13.979,
93,9.431920200586319,8.65897350013256,6.469793617725372,17.05141831189394,3.098769031781749,,,,,,1.4089608564972878,1.356765627861023,1.3383999466896057,1.8501104786992073,0.1558532950343882,6.694,
94,13.182470016181469,12.652130331844091,11.206095106899738,19.935859367251396,2.5342640356527464,,,,,,2.134521957486868,2.131001092493534,2.1081510931253433,2.171090804040432,0.02169719131327362,6.176,
95,12.257093470543623,11.74966525286436,10.653015226125717,15.918396413326263,1.695451808713704,,,,,,2.098831906914711,2.1018353290855885,2.067551016807556,2.1363915875554085,0.027199671932413048,5.840,
96,5.2685413509607315,4.188827238976955,3.1612617895007133,10.786394588649273,2.4527769634638763,,,,,,3.266244474798441,2.783691044896841,2.652190625667572,5.189143121242523,0.924271151022025,1.613,
97,2.4268491193652153,1.862651202827692,1.3672495260834694,4.892362281680107,1.2903679350406938,,,,,,1.693130936473608,1.3699554838240147,1.3376018032431602,4.678872413933277,1.0492441278899858,1.433,
98,12.60416992008686,12.025601230561733,8.312474004924297,22.666060365736485,4.3266048559208095,,,,,,1.6737357713282108,1.6768262721598148,1.645609736442566,1.7029810696840286,0.021091694569564542,7.531,
99,11.210166290402412,11.18938997387886,8.970484137535095,13.042866252362728,1.0969297178123016,,,,,,3.1078984029591084,2.3396811448037624,2.314601093530655,10.072574950754642,2.447179385403182,3.607,
100,15.090529061853886,14.781462494283915,11.450565420091152,17.992868088185787,1.8345730993260283,,,,,,2.902554254978895,2.749956678599119,2.699490636587143,4.185061901807785,0.45637097101343654,5.199,
101,9.338233433663845,9.502599947154522,5.233411677181721,14.148866757750511,2.7134313437557522,,,,,,1.0962805710732937,0.5372902378439903,0.5232803523540497,6.089072674512863,1.754347353293239,8.518,
102,0.7826532237231731,0.774540938436985,0.7494902238249779,0.8547501638531685,0.032172343510042355,,,,,,0.5449394695460796,0.5437703803181648,0.5337297916412354,0.5664899945259094,0.008875299139054238,1.436,
103,3.479290660470724,2.8954013250768185,2.0432909950613976,6.71074353158474,1.7040956645169725,,,,,,2.0742610096931458,1.6211755573749542,1.601370982825756,5.90183213353157,1.3475147124032887,1.677,
104,11.024879291653633,10.396809317171574,9.052104316651821,16.943898051977158,2.335338019984887,,,,,,2.000564895570278,1.9901362247765064,1.973121426999569,2.0331405103206635,0.021719554863668063,5.511,
105,11.826950591057539,12.157915625721216,8.778594434261322,15.502236783504486,2.579065488456437,,,,,,2.0314480178058147,1.982406247407198,1.9315602257847786,2.173870801925659,0.09591791007355922,5.822,
106,8.044337946921587,8.426203858107328,3.2284315675497055,9.87506564706564,1.8852997347572968,,,,,,0.7453492842614651,0.744115561246872,0.7194699719548225,0.7725609466433525,0.018860990372738647,10.793,
107,11.301543284207582,11.523196008056402,7.856774143874645,13.699905946850777,1.7408043382719618,,,,,,1.4963877387344837,1.4989911578595638,1.4655301347374916,1.5316903591156006,0.02047404744920062,7.553,
108,2.7721120975911617,2.394470851868391,2.0109210163354874,4.81589138507843,0.9938840046391779,,,,,,2.4499780498445034,1.8077758140861988,1.7299307510256767,7.43627455085516,1.7703471600049288,1.131,
109,1.9722072407603264,1.9092364236712456,1.6605015844106674,2.4225404486060143,0.2653004768406952,,,,,,1.4691909775137901,1.4643548056483269,1.4476114884018898,1.506701111793518,0.016940263575236,1.342,
110,8.929096069186926,8.787758648395538,6.57221395522356,11.126554571092129,1.35005562376858,,,,,,0.5129221826791763,0.5082846619188786,0.4966398701071739,0.5466099828481674,0.01613415947473894,17.408,
111,13.18860286846757,13.175925705581903,11.491375975310802,14.648176729679108,0.9705510366403687,,,,,,3.308773599565029,2.7556163258850574,2.721501514315605,8.158974349498749,1.7048943371987306,3.986,
112,12.619845941662788,12.403350789099932,9.294724091887474,15.75996819883585,2.1413992186897906,,,,,,2.9197792522609234,2.3680408485233784,2.293471246957779,4.62828204035759,0.9556696317454063,4.322,
113,13.824148569256067,13.053636532276869,10.071414522826672,19.70858871936798,2.6586058492808267,,,,,,2.516080904752016,2.28005088865757,2.2229906171560287,4.690561443567276,0.7647687346808189,5.494,
114,2.56396709010005,2.287906128913164,1.9826507195830345,4.909862764179707,0.8399103188134163,,,,,,1.5086228027939796,1.515975221991539,1.4822902157902718,1.5357108786702156,0.0184981408035194,1.700,
115,2.667545247823,1.7125457525253296,1.2825215235352516,6.481703370809555,1.7559385832431922,,,,,,1.007863413542509,1.0071448050439358,0.9918892756104469,1.0366206988692284,0.012401749281371586,2.647,
116,13.705245219171047,13.024590909481049,9.854515083134174,18.099578097462654,2.5764402513241755,,,,,,3.719234000891447,2.721116878092289,2.5993408635258675,7.88546446710825,1.7011937774395272,3.685,
117,11.740549560636282,11.351550929248333,9.300783276557922,14.277187176048756,1.5791256222903365,,,,,,2.6685815304517746,2.124206628650427,2.06627044826746,7.379194721579552,1.6583959320699568,4.400,
118,13.893717434257269,13.304200954735279,9.250003844499588,22.636200301349163,3.771092390791454,,,,,,1.611767988651991,1.603405922651291,1.5928912907838821,1.6366513445973396,0.01702778270017264,8.620,
119,12.351904716342688,12.322349939495325,9.538155049085617,15.624326653778553,1.7938997053667347,,,,,,2.0774729549884796,2.0812414586544037,2.0253807306289673,2.10507120937109,0.02643899004103561,5.946,
120,1.6910347156226635,1.5221652574837208,1.2644007802009583,3.7854714319109917,0.7443025032738795,,,,,,1.3888516463339329,0.8929800242185593,0.8690208196640015,4.1748108342289925,1.1156244272945277,1.218,
121,6.864395271986723,6.559828296303749,5.913492292165756,9.934285655617714,1.2735201566954217,,,,,,2.3055821657180786,2.316851168870926,2.2674808278679848,2.3444322869181633,0.02605656842806187,2.977,
122,9.40351728349924,9.727614000439644,5.395512096583843,11.976605281233788,2.1841990112207657,,,,,,1.3923478312790394,1.3934709131717682,1.3660211116075516,1.4114798977971077,0.01652130395463781,6.754,
123,10.296771582216024,9.948018938302994,7.822313345968723,13.906116597354412,2.0189454356672827,,,,,,1.901942677795887,1.8106205388903618,1.709231175482273,2.8442610055208206,0.33606650123844206,5.414,
124,13.402143120765686,12.323420494794846,11.184965260326862,17.573157325387,2.4640597830824595,,,,,,3.184430580586195,2.5377613492310047,2.4392614141106606,6.012802943587303,1.3427518290148757,4.209,
125,12.263333797454834,12.407890986651182,10.125854052603245,14.204206876456738,1.2490171415765023,,,,,,2.267305925488472,2.262075897306204,2.221550792455673,2.343880943953991,0.03851572962946596,5.409,
126,3.682571742683649,1.9953753799200058,1.7627701163291931,8.962353691458702,2.8326746791971154,,,,,,2.3148921318352222,1.3616052456200123,1.2758513912558556,7.143422961235046,2.031180668371864,1.591,
127,6.763004232198,6.317697931081057,6.142153404653072,9.573644027113914,1.1128794884934505,,,,,,3.2239945605397224,2.5513204745948315,2.4846522137522697,8.002154529094696,1.739911068899335,2.098,
128,12.684858124703169,12.800110969692469,8.069303818047047,19.09737940877676,3.1114926997473074,,,,,,1.4043258503079414,1.3884808868169785,1.3848701491951942,1.5004407614469528,0.035910980783603566,9.033,
129,12.07254258915782,11.281334795057774,8.960234932601452,17.377457581460476,2.7594553095879575,,,,,,2.989471424371004,2.238666173070669,2.2019417956471443,9.317994117736816,2.2274869798619368,4.038,
130,9.836808498948812,9.743989445269108,7.607894018292427,13.997955247759819,1.7370110757525212,,,,,,3.1932584941387177,1.689435914158821,1.1904500424861908,9.773514233529568,2.7942717641561625,3.080,
131,12.152634467929602,11.828990187495947,9.201044216752052,17.39614736288786,2.0887090052504904,,,,,,2.633968275040388,2.137410920113325,2.1147113293409348,6.732773035764694,1.4423842324226492,4.614,
132,7.8600347973406315,7.145693525671959,6.9755446165800095,10.145815089344978,1.216943915740312,,,,,,3.0796353705227375,2.549620810896158,2.540300600230694,7.598103955388069,1.5885011608531705,2.552,
133,3.167461045086384,2.255816012620926,1.9534705206751823,6.347303278744221,1.6048422911162306,,,,,,2.1268301643431187,1.3950113207101822,1.3408008962869644,6.232802756130695,1.645636143389071,1.489,
134,12.826010026037693,11.579340789467096,10.051755234599113,22.60161004960537,3.844060730329604,,,,,,2.590334229171276,2.589181065559387,2.5539612397551537,2.634720876812935,0.026960927607571197,4.951,
135,12.033039517700672,12.148240581154823,9.78949386626482,14.75707720965147,1.8490939192457883,,,,,,4.360965918749571,3.8262372836470604,2.2426405921578407,8.124574087560177,2.353780335622189,2.759,
136,12.14597076177597,12.665160931646824,9.329434484243393,15.25790710002184,1.9799285435267904,,,,,,1.9832058809697628,1.584949903190136,1.5632910653948784,5.468233488500118,1.2249578053623993,6.124,
137,13.50441537797451,13.171035796403885,10.94505563378334,18.21948867291212,2.0622474032498412,,,,,,2.419796958565712,2.3697256110608578,2.3231608793139458,2.8381207957863808,0.15256660783241138,5.581,
138,4.2547560296952724,3.0189072713255882,2.704910933971405,6.644063629209995,1.8253209972964817,,,,,,1.726898830384016,1.7195162363350391,1.7034513875842094,1.7527909949421883,0.01756338939855883,2.464,
139,1.244649663567543,0.9008697234094143,0.7137516513466835,3.9564520120620728,0.9911602417849282,,,,,,0.9350823238492012,0.5409354344010353,0.5275802686810493,4.430811852216721,1.228412855878658,1.331,
