case_index,impl,mean_ms,median_ms,min_ms,max_ms,stdev_ms
500,reference,0.5086591467261314,0.4633008502423763,0.3862595185637474,0.7543601095676422,0.12332965647652987
501,reference,0.4232521168887615,0.4246151074767113,0.39964914321899414,0.4488099366426468,0.01855119110256647
502,reference,0.4476502537727356,0.4358747974038124,0.42911991477012634,0.540570355951786,0.033577896085420285
503,reference,0.47600725665688515,0.4437197931110859,0.42460113763809204,0.6120996549725533,0.06483248767706373
504,reference,0.44921906664967537,0.4090205766260624,0.3738896921277046,0.7740696892142296,0.12290243487988793
505,reference,0.4028801806271076,0.39598532021045685,0.3874097019433975,0.4319408908486366,0.015561536072729852
506,reference,0.4379001446068287,0.38509536534547806,0.36554038524627686,0.9209197014570236,0.1700604722865651
507,reference,0.470169261097908,0.443075317889452,0.43184030801057816,0.5510309711098671,0.051160049890933104
508,reference,0.5345120094716549,0.44434983283281326,0.39562955498695374,0.8260896429419518,0.1695144940631035
509,reference,0.48099542036652565,0.43531041592359543,0.4295613616704941,0.7931506261229515,0.11420487854937722
510,reference,0.39235111325979233,0.39219530299305916,0.3788899630308151,0.41113048791885376,0.009266908515889441
511,reference,0.41922135278582573,0.3929855301976204,0.36862026900053024,0.5351295694708824,0.05757621227379888
512,reference,0.4940653219819069,0.39360951632261276,0.3588506951928139,1.0201102122664452,0.21465284433149273
513,reference,0.4471123218536377,0.4440499469637871,0.4339311271905899,0.47271978110074997,0.012527869144458841
514,reference,0.4429902881383896,0.4422953352332115,0.4340400919318199,0.45155081897974014,0.005352519328735406
515,reference,0.5303392186760902,0.5214950069785118,0.3937697038054466,0.7435809820890427,0.1178095394256283
516,reference,0.4248230718076229,0.38031022995710373,0.3736792132258415,0.6011398509144783,0.08117508788755103
517,reference,0.38593411445617676,0.38459524512290955,0.3734808415174484,0.4124697297811508,0.010358865247081035
518,reference,0.3918900154531002,0.3914101980626583,0.3797002136707306,0.4072505980730057,0.009526386136791796
519,reference,0.5482882261276245,0.4642605781555176,0.42205024510622025,1.0993098840117455,0.21348825631809606
520,reference,0.45011555776000023,0.4455861635506153,0.4405602812767029,0.48051122575998306,0.011910788662952252
521,reference,0.4762830212712288,0.4280149005353451,0.38313958793878555,0.7839398458600044,0.13096102877570864
522,reference,0.3974991850554943,0.3936653956770897,0.3823898732662201,0.42510125786066055,0.013595028389525548
523,reference,0.5229082889854908,0.44900504872202873,0.38375984877347946,0.8178511634469032,0.17064112902302814
524,reference,0.45095905661582947,0.38337986916303635,0.3702007234096527,0.8838307112455368,0.16231877653235585
