case_index,impl,mean_ms,median_ms,min_ms,max_ms,stdev_ms
0,reference,0.5564804188907146,0.5559651181101799,0.5385912954807281,0.5881600081920624,0.015310984034382528
1,reference,0.6241584196686745,0.6238599307835102,0.6019901484251022,0.644950196146965,0.014370905930202727
2,reference,153.27081559225917,152.91829919442534,152.47555449604988,156.00856579840183,1.0073530694786008
3,reference,128.93894352018833,128.0425786972046,125.95401797443628,134.54025331884623,3.0289299836216017
4,reference,126.91119508817792,126.74169801175594,125.65321754664183,130.51678985357285,1.3298828128490445
5,reference,3.4934661351144314,0.898260623216629,0.7662111893296242,26.40166599303484,8.051541469125008
6,reference,0.8219934068620205,0.7777558639645576,0.7104901596903801,1.0108212009072304,0.11399415699187228
7,reference,2.653823606669903,1.7762561328709126,0.8826106786727905,6.93572498857975,2.223500270307175
8,reference,2.4512005038559437,0.8094003424048424,0.48585981130599976,17.814851365983486,5.4011920815824395
9,reference,0.651166308671236,0.6319601088762283,0.46307966113090515,0.8727414533495903,0.13983335544344397
10,reference,0.7034105248749256,0.7266560569405556,0.525730662047863,0.8339500054717064,0.10091748450262891
11,reference,0.2952650189399719,0.2987748011946678,0.2419501543045044,0.3390498459339142,0.036435988885560704
12,reference,0.25341911241412163,0.24388497695326805,0.23741088807582855,0.32634101808071136,0.02692140530591567
13,reference,0.24323202669620514,0.24226028472185135,0.23274961858987808,0.2598101273179054,0.008418759740278283
14,reference,83.23570741340518,82.80456578359008,81.87075052410364,88.28811440616846,1.878012973579702
15,reference,1.3938957825303078,1.3877656310796738,1.3768812641501427,1.4366516843438148,0.018842967740289027
16,reference,84.23351803794503,83.94010178744793,82.88258127868176,87.03422360122204,1.2478052837841642
17,reference,0.8525113575160503,0.8321302011609077,0.8126208558678627,1.0585598647594452,0.0732453030667477
18,reference,0.657347310334444,0.6435704417526722,0.627150759100914,0.7760906592011452,0.04481251447842782
19,reference,0.848926231265068,0.8342755027115345,0.8224807679653168,0.94566959887743,0.04002837321275201
20,reference,0.8261336944997311,0.8139153942465782,0.745370052754879,0.9761909022927284,0.06267500225311563
21,reference,0.6095133721828461,0.6069405935704708,0.574139878153801,0.6563002243638039,0.02811106684965255
22,reference,0.6532074883580208,0.6261253729462624,0.6197206676006317,0.8103810250759125,0.05928432998646334
23,reference,0.26490017771720886,0.2527800388634205,0.24029985070228577,0.3374097868800163,0.03324070841838975
24,reference,0.2528702840209007,0.25140075013041496,0.24225004017353058,0.27150101959705353,0.010568187038017214
25,reference,0.24624131619930267,0.24359021335840225,0.237991102039814,0.2585100010037422,0.007324585360075931
26,reference,86.45634241402149,81.48263022303581,80.56164998561144,107.78213571757078,9.16119788529437
27,reference,26.676100306212902,26.449756231158972,25.348485447466373,31.025828793644905,1.7053154037442741
28,reference,76.73048609867692,76.28132170066237,75.8992163464427,80.503199249506,1.3535702995070382
29,reference,0.7768495008349419,0.7381211034953594,0.5792304873466492,1.3960609212517738,0.24503798598400608
30,reference,0.644658412784338,0.6260154768824577,0.4386315122246742,1.1517610400915146,0.21378478062177075
31,reference,0.5771803669631481,0.56035490706563,0.5236892029643059,0.6456105038523674,0.040172884896477565
32,reference,0.5308574996888638,0.42666029185056686,0.3978107124567032,0.9899698197841644,0.2288911812921317
33,reference,0.44813724234700203,0.40842080488801,0.37688110023736954,0.5617700517177582,0.07528053823373836
34,reference,0.5379710346460342,0.44465484097599983,0.41481945663690567,0.9644003584980965,0.2169150835370661
35,reference,0.5154870450496674,0.4192497581243515,0.3912998363375664,0.8948799222707748,0.20142022038331325
36,reference,1.2665636837482452,0.5504749715328217,0.4330594092607498,4.439292475581169,1.372090777635598
37,reference,2.6317715644836426,0.5404055118560791,0.36104023456573486,21.465453319251537,6.618958013533369
0,tilelang,1.2527049519121647,1.2540859170258045,1.215110532939434,1.2811105698347092,0.018469736692034496
1,tilelang,1.2581776827573776,1.2574554421007633,1.2263106182217598,1.2819012627005577,0.0160846599666152
2,tilelang,255.76517134904861,255.75974769890308,253.07752564549446,259.1958995908499,1.7978019173665927
3,tilelang,204.15199268609285,203.81132047623396,202.24971510469913,207.9879380762577,1.6341456608110698
4,tilelang,206.13112980499864,205.8939067646861,203.8102550432086,207.9444583505392,1.3627930520495672
5,tilelang,1.804314274340868,1.8051611259579659,1.7646616324782372,1.838051714003086,0.023165443863328358
6,tilelang,1.3418768532574177,1.3405210338532925,1.3148002326488495,1.3765208423137665,0.0215628455011179
7,tilelang,1.3480349443852901,1.348366029560566,1.3331109657883644,1.378941349685192,0.014069296007661727
8,tilelang,1.0502447374165058,1.0437914170324802,1.0297996923327446,1.0848306119441986,0.016692254083858448
9,tilelang,1.029653660953045,1.0280213318765163,1.0150102898478508,1.060650683939457,0.012443904798050355
10,tilelang,1.0201984085142612,1.022546086460352,0.9902510792016983,1.0446198284626007,0.0172766832742542
11,tilelang,0.7620454765856266,0.7618055678904057,0.7447302341461182,0.7830113172531128,0.012039229423612139
12,tilelang,0.7644666358828545,0.763400923460722,0.7470296695828438,0.7905811071395874,0.01394838699974558
13,tilelang,0.7714163511991501,0.775480642914772,0.7432792335748672,0.802481546998024,0.020335777334473927
14,tilelang,184.06099025160074,183.8919036090374,183.50161332637072,186.04572489857674,0.7429024332121723
15,tilelang,3.760261368006468,3.7569385021924973,3.7051327526569366,3.866562619805336,0.04377455838674448
16,tilelang,154.10989802330732,153.4862695261836,153.2774344086647,156.09350614249706,1.1080784771892909
17,tilelang,2.0687153562903404,2.0684562623500824,2.0424211397767067,2.1116426214575768,0.019006742833036903
18,tilelang,1.5880179591476917,1.587896142154932,1.575150527060032,1.6053514555096626,0.010440940210462393
19,tilelang,1.9854821264743805,1.989076379686594,1.9546709954738617,2.0109107717871666,0.01865472561400797
20,tilelang,1.0605935007333755,1.0571405291557312,1.0456312447786331,1.0905396193265915,0.01256946519226171
21,tilelang,0.9648054838180542,0.9668408893048763,0.9534014388918877,0.9763799607753754,0.008055435007596158
22,tilelang,0.9971003979444504,0.9962455369532108,0.9875111281871796,1.01483054459095,0.00922921555273205
23,tilelang,0.687673594802618,0.6875358521938324,0.668221153318882,0.7047802209854126,0.010257439633783347
24,tilelang,0.7002723403275013,0.6997804157435894,0.6864601746201515,0.7177218794822693,0.010242116227009386
25,tilelang,0.6941134110093117,0.6891009397804737,0.6763199344277382,0.7339613512158394,0.016469399844957086
26,tilelang,182.84450070932508,181.86831194907427,181.7352520301938,190.9755365923047,2.864617849192745
27,tilelang,52.099485136568546,52.11184173822403,51.56185105443001,52.9386131092906,0.38084638139851124
28,tilelang,155.40652964264154,155.2613847889006,154.94864527136087,156.06083534657955,0.346169116270266
