case_index,impl,mean_ms,median_ms,min_ms,max_ms,stdev_ms
875,ascendc,0.5859050899744034,0.5738846957683563,0.5679000169038773,0.6325505673885345,0.020800189168839908
876,ascendc,1.2857644818723202,1.2841951102018356,1.2666098773479462,1.3059098273515701,0.012830672121876162
877,ascendc,0.6733122281730175,0.6768647581338882,0.6634099408984184,0.6830506026744843,0.007852887972056487
878,ascendc,2.3472192697227,1.6780653968453407,1.5243114903569221,5.238792859017849,1.2144498373711088
879,ascendc,1.2700415216386318,1.2725554406642914,1.2425314635038376,1.3174908235669136,0.02248004116107178
880,ascendc,3.068168554455042,3.0640512704849243,3.0227014794945717,3.131631761789322,0.04099596705813963
881,ascendc,3.500140458345413,3.5206060856580734,3.4442711621522903,3.5385210067033768,0.03897945427978122
882,ascendc,2.9837824404239655,2.9837219044566154,2.9578013345599174,3.0162911862134933,0.02312423646134228
883,ascendc,0.7089870981872082,0.6628399714827538,0.6503909826278687,1.0930001735687256,0.13578208179663012
884,ascendc,3.914231713861227,3.9134565740823746,3.867652267217636,3.9778118953108788,0.04182590453270391
885,ascendc,2.2869239561259747,2.286445815116167,2.2521410137414932,2.323310822248459,0.03265488909108653
886,ascendc,3.0821163207292557,3.0750008299946785,3.045281395316124,3.1766407191753387,0.04168483094988245
887,ascendc,1.823739055544138,1.5995260328054428,1.4035915955901146,2.6069413870573044,0.47390575361003245
888,ascendc,3.697050455957651,3.687256947159767,3.652350977063179,3.8194917142391205,0.05273195030557482
889,ascendc,1.0533155873417854,1.0438552126288414,1.0231304913759232,1.1661304160952568,0.041053166672671
890,ascendc,3.4413625486195087,3.4451507963240147,3.3862916752696037,3.4968508407473564,0.04452347288155972
891,ascendc,0.8882815949618816,0.8899853564798832,0.860690139234066,0.916510820388794,0.020539375253156012
892,ascendc,1.397899817675352,1.3985764235258102,1.3444814831018448,1.4276206493377686,0.025650041451793983
893,ascendc,3.1136433593928814,2.485145814716816,2.4412404745817184,8.806264027953148,2.00044338100988
894,ascendc,2.454083040356636,2.4034809321165085,2.3674415424466133,2.929071895778179,0.16922976489720068
895,ascendc,0.899728387594223,0.901450403034687,0.8903201669454575,0.908220186829567,0.006978251872824607
896,ascendc,2.182481996715069,2.186151221394539,2.1624714136123657,2.1973708644509315,0.011832476664187524
897,ascendc,0.31671030446887016,0.2886406145989895,0.2834303304553032,0.5662897601723671,0.08785157732740381
898,ascendc,1.8560316413640976,1.7581009306013584,1.6911905258893967,2.5486117228865623,0.258946074953379
899,ascendc,2.8629793785512447,2.4849711917340755,2.4425815790891647,4.449161700904369,0.8109305984175015
900,ascendc,1.4419837854802608,1.4396114274859428,1.42672099173069,1.4642514288425446,0.012213910655565659
901,ascendc,0.9095863439142704,0.9101051837205887,0.8877106010913849,0.9277509525418282,0.010808969160604436
902,ascendc,2.331372257322073,2.3398762568831444,2.3024119436740875,2.3571401834487915,0.01996704039412711
903,ascendc,1.7188937403261662,1.719270832836628,1.7074504867196083,1.732311211526394,0.007149650798016585
904,ascendc,3.591302689164877,3.5899621434509754,3.5496708005666733,3.6420319229364395,0.03887239455360171
905,ascendc,3.4713915549218655,3.4606768749654293,3.3847521990537643,3.6573614925146103,0.07750378147727163
906,ascendc,2.4132059887051582,2.3684115149080753,2.3008110001683235,2.6899510994553566,0.12099675452264073
907,ascendc,2.16326080262661,2.076155971735716,2.033800818026066,2.7868803590536118,0.2348089508593497
908,ascendc,3.8381597958505154,3.8343416526913643,3.791261464357376,3.914342261850834,0.04196813524452667
909,ascendc,1.5108316205441952,1.0723709128797054,1.0531004518270493,5.3972117602825165,1.365829858416959
910,ascendc,1.5294257551431656,1.500866375863552,1.4790808781981468,1.7568198963999748,0.08273476293077142
911,ascendc,1.7245527356863022,1.7334911972284317,1.7011407762765884,1.7402097582817078,0.016063530824079908
912,ascendc,2.4604490026831627,2.4657207541167736,2.4361005052924156,2.4853814393281937,0.017225127875766823
913,ascendc,3.160466533154249,3.1720614060759544,3.100180998444557,3.205852583050728,0.04346832595334661
914,ascendc,0.24054329842329025,0.23441482335329056,0.23103132843971252,0.2657007426023483,0.013025222311693702
915,ascendc,1.0391156189143658,1.0371305979788303,1.021810807287693,1.0685604065656662,0.013962056848439968
