case_index,impl,mean_ms,median_ms,min_ms,max_ms,stdev_ms
125,ascendc,2.1366079337894917,2.1233861334621906,2.097371034324169,2.2488106042146683,0.04472223561433178
126,ascendc,1.2872935272753239,1.2895353138446808,1.2551192194223404,1.3042809441685677,0.013729322877323093
127,ascendc,3.9513480849564075,2.7169212698936462,2.580871805548668,8.56243446469307,2.38042465191626
128,ascendc,2.2858849726617336,1.4669504016637802,1.3920310884714127,8.80645401775837,2.310218882015983
129,ascendc,2.118239924311638,2.1071811206638813,2.052711322903633,2.2520311176776886,0.05757880834464916
130,ascendc,1.2054315768182278,1.2015257962048054,1.1812308803200722,1.2493198737502098,0.021844923680885833
131,ascendc,2.0321380347013474,2.0270957611501217,2.0052511245012283,2.0733103156089783,0.020160585580263853
132,ascendc,2.6240162551403046,2.6279110461473465,2.5450503453612328,2.7276603505015373,0.06617798519246655
133,ascendc,1.4092803001403809,1.408145297318697,1.3731904327869415,1.4854706823825836,0.034755870570946784
134,ascendc,3.0686573125422,2.6237908750772476,2.5652609765529633,7.121033035218716,1.4242266572255355
135,ascendc,2.645255159586668,2.125021070241928,2.072621136903763,6.369051523506641,1.336232300969873
136,ascendc,1.7865870147943497,1.6222605481743813,1.5642615035176277,2.6891911402344704,0.35064066949222916
137,ascendc,3.7864116951823235,3.560301847755909,2.30502150952816,6.540972739458084,1.3974098940499307
138,ascendc,1.930759008973837,1.709476113319397,1.67918112128973,3.918771632015705,0.6988845868842556
139,ascendc,0.5539452657103539,0.5486402660608292,0.5342802032828331,0.5990518257021904,0.019335550925749755
140,ascendc,1.2097273021936417,1.2036911211907864,1.1879894882440567,1.239369623363018,0.017884222687498706
141,ascendc,1.742280088365078,1.739491242915392,1.6927514225244522,1.821061596274376,0.041680041042890664
142,ascendc,0.5748003721237183,0.5778702907264233,0.5531506612896919,0.5965596064925194,0.013588773647868337
143,ascendc,1.7992100678384304,1.7438111826777458,1.7183106392621994,2.2746510803699493,0.16926095568246388
144,ascendc,2.259181346744299,2.187181729823351,2.1565016359090805,2.6438310742378235,0.15932586634840365
145,ascendc,0.784844346344471,0.7519102655351162,0.7362710312008858,1.113520935177803,0.11590496808140335
146,ascendc,1.8850179389119148,1.8041962757706642,1.7647715285420418,2.1551409736275673,0.1331607514122078
147,ascendc,1.6313239932060242,1.224026083946228,1.2018196284770966,5.312662571668625,1.2935509654207502
148,ascendc,1.822967641055584,1.8047657795250416,1.7352905124425888,2.0230216905474663,0.08144687883902929
149,ascendc,3.3045655116438866,3.0646761879324913,2.9983315616846085,4.651762545108795,0.5199945444104592
150,ascendc,2.2689322009682655,2.2380012087523937,2.1733613684773445,2.6173414662480354,0.1274386964701298
151,ascendc,2.0945819094777107,2.063850872218609,2.0227208733558655,2.294871024787426,0.08201286552806683
152,ascendc,1.1803562752902508,0.9593004360795021,0.8249301463365555,3.514201380312443,0.8225576213779463
153,ascendc,2.2479300387203693,2.2474010474979877,2.210870385169983,2.278941683471203,0.022509383233973466
154,ascendc,2.4947461672127247,1.7468910664319992,1.6855811700224876,5.50004281103611,1.4326242447771587
155,ascendc,3.5690435208380222,2.1624411456286907,1.8170913681387901,8.41275230050087,2.3653074013227977
156,ascendc,2.0176549442112446,2.0138761028647423,1.9869813695549965,2.0523210987448692,0.021398500902891672
157,ascendc,2.0824430510401726,1.2164460495114326,1.1637909337878227,5.896393209695816,1.8294042033866917
158,ascendc,0.8757214061915874,0.8686506189405918,0.8533904328942299,0.9196503087878227,0.022934193541975494
159,ascendc,2.527791168540716,2.521791495382786,2.4757208302617073,2.59352196007967,0.037538085647334254
160,ascendc,1.761904638260603,1.7459453083574772,1.7022006213665009,1.9641909748315811,0.07631070930960557
161,ascendc,1.4280656352639198,1.3827201910316944,1.3338709250092506,1.6003716737031937,0.0986557989515242
162,ascendc,1.747408788651228,1.196015626192093,1.1778892949223518,6.706853397190571,1.7426358089412222
163,ascendc,1.0222922079265118,1.023885328322649,0.999760814011097,1.0445397347211838,0.014978257145120818
164,ascendc,2.977358363568783,1.1409157887101173,1.049840822815895,12.687885202467442,3.967948881039625
165,ascendc,0.7766362279653549,0.7704352028667927,0.7476294413208961,0.8150311186909676,0.021522370494948602
166,ascendc,1.3279186561703682,1.328356098383665,1.3001812621951103,1.3561705127358437,0.01875876223160976
167,ascendc,2.6912602595984936,2.443501725792885,2.4182507768273354,4.555082879960537,0.6612213401103306
168,ascendc,1.4929856173694134,1.4686854556202888,1.449870876967907,1.569831743836403,0.047124736723265864
169,ascendc,3.7240766920149326,3.173885866999626,2.5856420397758484,5.5323634296655655,1.280259261070024
170,ascendc,2.21291184425354,1.9277799874544144,1.8702410161495209,4.796371795237064,0.9082543967887091
171,ascendc,0.5200083367526531,0.519774854183197,0.5003400146961212,0.5492595955729485,0.017199041411920413
172,ascendc,3.365069441497326,2.575306221842766,2.5091618299484253,8.583923801779747,1.9400006730192545
173,ascendc,2.818894572556019,2.814697101712227,2.7324119582772255,2.8917910531163216,0.04357045552197044
174,ascendc,1.4395036734640598,1.216270960867405,1.179019920527935,3.454640507698059,0.7082456321993054
